Oe  K   emu
37645.5	20.00085	0.2898
40154.57	20.00044	0.29031
42666.52	20.00166	0.29076
45176.31	20.00044	0.2912
47686.11	20.00044	0.29162
50197.33	20.00126	0.29204
52708.55	19.9935	0.29244
55219.79	20.00044	0.29285
57731.02	19.9984	0.29322
60239.38	19.99881	0.29361
62752.04	19.99881	0.29397
65261.84	19.99962	0.29432
67773.05	20.00003	0.29469
70284.28	19.99962	0.29505
0.85854	25.00092	0.00831
102.8815	24.99725	0.06168
203.3306	24.99664	0.11518
304.0658	24.99847	0.14816
404.8011	24.99908	0.16954
504.8209	24.99786	0.18491
754.7988	25.00031	0.21037
1007.209	25.00153	0.22608
1258.475	25.00031	0.23655
1510.027	24.9948	0.24412
1759.861	24.9893	0.24983
2010.841	24.99725	0.25432
2263.108	24.99603	0.25802
2514.088	25.00581	0.26104
2766.212	25.00887	0.26358
3015.474	25.00887	0.26571
3267.17	25.01009	0.26751
3518.436	25.00764	0.26904
3769.272	25.00703	0.27035
4021.683	25.00581	0.2715
4271.946	25.00031	0.27244
4523.069	25.00703	0.27331
4774.478	25.00581	0.27405
5025.028	24.99908	0.27469
7533.822	24.99542	0.27862
10041.18	25.00153	0.28071
12552.12	24.99847	0.28216
15060.21	24.99725	0.2833
17570	24.99908	0.28422
20077.64	24.99969	0.285
22586.72	24.99969	0.28576
25096.52	24.99969	0.28643
27603.45	25.00153	0.28704
30112.54	24.99297	0.28761
32623.76	24.99603	0.28812
35134.27	25.0107	0.28865
37644.78	25.00948	0.28917
40154.58	25.01192	0.28961
42665.09	25.00641	0.29005
45174.88	25.00214	0.2905
47687.54	24.99969	0.2909
50198.76	24.99908	0.2913
52707.13	24.99908	0.29167
55219.79	25.00336	0.29206
57731.02	25.00031	0.29241
60239.38	25.00336	0.29276
62750.61	25.00031	0.29311
65263.26	24.99847	0.29345
67771.63	24.99908	0.29379
70284.28	25.00153	0.29414
0.85854	30.00456	0.00806
102.4523	30.00371	0.06126
203.4737	30.00456	0.11556
304.209	30.00201	0.1482
404.8011	29.99946	0.16955
505.107	29.99946	0.18504
754.7988	29.99861	0.21041
1006.923	29.99776	0.22611
1258.331	29.99776	0.23654
1509.74	29.99776	0.24408
1759.861	30.00201	0.24976
2010.698	29.99776	0.25426
2262.679	29.99691	0.25788
2514.232	29.99776	0.26087
2765.353	29.99946	0.26333
3015.618	29.99776	0.26543
3267.599	29.99776	0.2672
3518.149	30.00031	0.26869
3769.558	29.99946	0.26997
4021.539	29.99946	0.27107
4271.517	29.99947	0.272
4522.496	30.00201	0.27281
4774.478	30.00371	0.27353
5024.884	30.00116	0.27416
7533.822	30.00201	0.27798
10041.18	30.00031	0.28005
12551.55	30.00116	0.28148
15060.78	30.00286	0.28256
17569.29	30.00031	0.28349
20079.08	30.00116	0.28429
22586.72	29.99862	0.28499
25096.52	30.00286	0.28565
27604.17	29.99776	0.28625
30113.25	29.99946	0.28681
32623.76	29.99861	0.28734
35134.27	30.00116	0.28783
37644.07	30.00116	0.28832
40154.58	29.99692	0.28877
42666.52	29.99861	0.2892
45174.88	29.99607	0.28961
47687.54	29.99861	0.29002
50198.76	29.99692	0.29039
52708.55	29.99522	0.29076
55219.79	29.99691	0.29111
57729.57	29.99862	0.29145
60240.82	30.00371	0.29179
62752.04	30.00116	0.29211
65263.26	30.00201	0.29243
67773.05	30.00031	0.29279
70284.28	30.00116	0.2931
1.28781	34.99772	0.0079
102.4523	35.00308	0.06172
203.1875	35.0004	0.1154
304.0658	35.0013	0.1484
404.5149	35.00264	0.16975
504.9639	35.00175	0.18514
754.6556	35.00219	0.21055
1007.352	35.00085	0.2262
1258.045	34.99995	0.23661
1510.027	34.99906	0.24409
1759.718	35.00175	0.24971
2010.984	34.99951	0.25414
2262.965	35.0004	0.25771
2514.374	35.00085	0.26065
2765.783	35.00264	0.26307
3015.76	34.99593	0.26508
3267.17	34.99906	0.26679
3518.436	34.99862	0.26822
3769.844	35.0022	0.26947
4021.539	34.99728	0.2705
4270.945	34.99862	0.27139
4522.782	34.99906	0.2722
4774.047	34.99996	0.27287
5025.457	34.99951	0.27349
7533.679	35.0004	0.2772
10041.47	34.99995	0.27922
12551.55	34.99996	0.28064
15060.21	35.00041	0.28171
17569.29	35.00264	0.28262
20078.37	35.00219	0.28342
22586.72	35.00443	0.28411
25097.24	35.00443	0.28476
27604.17	35.00353	0.28534
30112.54	35.00175	0.28587
32623.76	34.99951	0.28639
35134.27	34.99906	0.28688
37644.07	34.99862	0.28733
40153.86	35.0013	0.28776
42666.52	35.00265	0.28818
45176.31	35.00443	0.28857
47687.54	34.99593	0.28895
50198.76	34.99817	0.28935
52707.13	34.99861	0.2897
55218.35	35.00175	0.29004
57731.02	35.00175	0.29038
60239.38	35.0013	0.2907
62750.61	34.99772	0.29105
65263.26	34.99995	0.29137
67773.05	34.99638	0.29171
70284.28	34.99593	0.29201
0.85854	40.00135	0.00697
102.5954	39.99908	0.06171
203.1875	39.99965	0.11608
304.209	39.99793	0.14881
404.6579	39.99793	0.17016
504.9639	39.99567	0.18551
754.9419	40.00761	0.21086
1007.495	40.00363	0.22642
1258.332	40.00306	0.23672
1509.597	40.00078	0.24409
1759.861	40.00021	0.24966
2010.555	39.99793	0.25399
2262.965	40.00362	0.25752
2514.231	40.00192	0.26034
2766.499	39.9985	0.26272
3015.475	39.99965	0.26463
3267.885	39.99737	0.26629
3518.865	40.00249	0.26768
3769.988	40.00021	0.26883
4021.396	40.00078	0.26984
4271.946	39.9985	0.27068
4522.925	39.99851	0.27143
4774.335	39.99339	0.27211
5025.457	39.99907	0.27268
7533.822	39.99794	0.27627
10042.05	40.00078	0.27826
12551.84	39.99965	0.27965
15060.49	39.99567	0.28072
17569.29	40.00135	0.28161
20079.08	39.99737	0.2824
22586.72	39.99907	0.28308
25097.24	39.9968	0.28372
27604.17	39.99908	0.28429
30113.25	40.00363	0.28482
32623.04	40.00192	0.28531
35134.27	40.00477	0.28577
37644.07	40.00477	0.28622
40154.58	40.00021	0.28665
42665.09	40.00362	0.28702
45176.31	40.00078	0.28743
47686.11	40.00249	0.28778
50198.76	39.99794	0.28815
52708.55	40.00021	0.28851
55219.79	40.00192	0.28882
57731.02	39.99452	0.28917
60239.38	39.99567	0.28948
62752.04	39.99965	0.28981
65263.26	40.00021	0.29012
67771.63	39.99737	0.29043
70284.28	39.99282	0.29074
1.14472	44.99907	0.00656
102.3092	45.00189	0.06121
203.4737	45.00118	0.11621
303.9227	45.0033	0.14942
404.5149	44.99837	0.17061
505.107	44.99907	0.18606
754.7988	45.00118	0.21129
1006.923	44.99767	0.22665
1258.045	44.99977	0.23688
1509.884	44.99767	0.24416
1759.718	44.99837	0.24959
2010.412	45.00259	0.25384
2263.394	44.99978	0.25726
2513.802	44.99837	0.26002
2765.64	44.99485	0.26227
3015.76	44.99274	0.26413
3267.456	44.99696	0.26567
3518.436	44.99696	0.26697
3769.844	45.0033	0.26807
4021.683	45.00119	0.26901
4271.231	45.00541	0.26983
4522.496	45.0033	0.27052
4773.761	45.004	0.27115
5024.741	45.00541	0.2717
7533.964	44.99908	0.27518
10042.05	45.00259	0.27714
12551.84	44.99977	0.2785
15060.21	44.99977	0.27957
17570	44.99696	0.28044
20079.08	45.00119	0.28124
22586.72	45.00118	0.28189
25097.23	45.00048	0.28251
27604.16	44.99485	0.28306
30113.26	44.99696	0.2836
32624.47	44.99485	0.28409
35134.98	45.00118	0.28455
37644.78	44.99555	0.28498
40154.57	44.99767	0.2854
42666.52	44.99837	0.28579
45174.88	44.99908	0.28619
47686.11	45.00119	0.28647
50197.33	44.99978	0.28681
52707.13	44.99978	0.28706
55218.35	45.0047	0.28642
57731.02	45.0033	0.28695
60239.38	45.00189	0.28695
62750.61	45.00118	0.28761
65263.26	45.00118	0.28758
67771.63	45.00048	0.28771
70284.28	45.0033	0.28771
1.00163	50.00187	0.0056
102.023	50.00613	0.06135
203.9029	50.00443	0.11738
304.209	50.00443	0.15035
404.6579	50.00016	0.17163
505.107	50.00102	0.18695
754.5126	49.99591	0.21185
1006.923	49.99847	0.22701
1258.331	49.99931	0.23703
1509.74	49.99421	0.24417
1759.718	49.99335	0.24948
2010.412	50.00187	0.25362
2263.68	50.00101	0.25692
2514.374	50.00954	0.25954
2765.926	49.99931	0.26169
3015.474	49.99931	0.26346
3267.742	49.99761	0.26493
3519.008	49.99506	0.26615
3769.988	50.00016	0.2672
4021.539	49.99931	0.26807
4271.66	49.99421	0.26884
4522.496	50.00442	0.2695
4773.905	50.00443	0.27009
5025.171	49.9959	0.27063
7533.822	49.99761	0.27397
10041.47	50.00272	0.2759
12551.55	50.00443	0.27724
15060.78	50.00101	0.27828
17569.29	50.00443	0.27915
20079.08	50.00357	0.27991
22586.72	49.99931	0.28056
25096.52	49.99761	0.28118
27603.45	49.99931	0.28172
30113.25	49.99761	0.28224
32623.04	50.00357	0.28272
35134.27	50.00016	0.28318
37644.78	50.00016	0.28359
40153.86	49.99847	0.284
42666.52	50.00101	0.28441
45176.31	49.99165	0.28474
47687.54	49.99676	0.28509
50197.33	50.00187	0.2854
52708.55	49.99931	0.28564
55218.35	50.00272	0.28565
57731.02	49.99846	0.28598
60239.38	49.99761	0.2859
62750.61	49.99335	0.28569
65261.84	49.99761	0.28651
67773.05	49.99931	0.28691
70285.72	50.00272	0.28591
0.85854	54.99773	0.00481
102.4523	54.99875	0.06139
203.1875	55.00482	0.11791
304.209	54.99976	0.15138
404.8011	55.00583	0.1726
505.5363	54.99673	0.18785
755.085	55.00279	0.21252
1007.066	55.00482	0.22743
1258.046	55.00381	0.23722
1510.456	54.99875	0.24418
1760.004	55.00076	0.24931
2010.841	55.00381	0.25331
2262.822	55.00785	0.25645
2514.803	54.99773	0.25896
2766.069	55.0028	0.261
3015.761	55.0028	0.26265
3267.313	54.99673	0.26403
3519.007	55.00381	0.26518
3769.701	54.99773	0.26615
4021.253	55.00279	0.26698
4271.23	55.00178	0.2677
4522.639	55.00077	0.26833
4774.048	54.99774	0.2689
5025.457	54.99874	0.26941
7533.822	54.99875	0.27268
10041.76	54.99875	0.27455
12551.55	54.99572	0.27586
15060.49	55.00481	0.27692
17570.71	54.99571	0.27779
20079.79	54.99572	0.27854
22586.72	55.00077	0.27916
25097.96	54.99976	0.27975
27604.89	55.00785	0.28029
30113.96	55.00482	0.2808
32625.19	54.99166	0.28127
35134.28	55.00684	0.2817
37644.07	55.00178	0.2821
40155.3	55.00684	0.28252
42666.52	55.00279	0.2829
45176.31	54.99874	0.28327
47687.54	55.00482	0.28359
50197.33	55.00178	0.28393
52708.55	55.0028	0.28426
55219.79	55.0028	0.2846
57731.02	54.99673	0.28491
60239.38	54.99672	0.2852
62750.61	54.99571	0.28557
65263.26	54.99369	0.28581
67773.05	54.98965	0.28609
70285.72	54.99976	0.28639
0.71545	60.00005	0.00382
102.1661	60.00124	0.06121
203.6168	59.99411	0.11915
303.9227	60.00123	0.15253
404.8011	60.00005	0.17372
505.2501	59.99412	0.18886
755.085	60.00005	0.21314
1007.066	60.00005	0.22783
1258.332	60.0048	0.23739
1509.597	59.99649	0.24411
1759.861	60.00005	0.24909
2010.841	60.0036	0.25288
2263.681	59.99767	0.25591
2514.517	60.00005	0.25826
2766.069	60.0036	0.26016
3015.617	60.00479	0.2617
3267.026	59.99649	0.26299
3518.721	60.00005	0.26406
3769.844	60.0048	0.26498
4022.541	60.00242	0.26577
4272.089	60.00598	0.26644
4522.925	59.99767	0.26705
4774.048	59.99767	0.2676
5025.457	60.00716	0.26806
7534.108	60.00242	0.27122
10041.47	60.00242	0.27304
12551.84	60.00597	0.27438
15059.92	59.99887	0.27541
17570	60.0036	0.27626
20079.79	60.00004	0.27699
22586.72	60.00005	0.27762
25097.23	59.99649	0.27821
27604.16	59.99886	0.27873
30113.96	59.99531	0.27923
32623.76	59.9953	0.27969
35134.98	60.00123	0.28014
37644.78	59.99887	0.28055
40154.57	60.00005	0.28091
42666.52	59.99649	0.28133
45174.88	59.99649	0.28167
47686.11	60.00242	0.282
50198.76	60.00835	0.28234
52708.55	60.00005	0.28266
55219.79	60.01071	0.28297
57729.57	60.00124	0.28325
60240.82	60.0036	0.28353
62752.04	60.00124	0.28383
65263.26	60.0036	0.2841
67773.05	59.99411	0.28439
70284.28	59.99649	0.28466
0.85854	65.00098	0.00313
103.1677	65.00372	0.06213
203.6168	64.99823	0.12038
303.9227	65.0051	0.15396
404.8011	65.00372	0.17503
505.3931	65.00784	0.18999
754.7987	65.00098	0.21388
1007.639	65.00235	0.22819
1258.618	64.99686	0.23747
1510.313	65.01058	0.24397
1760.004	65.00646	0.24872
2010.555	64.9996	0.25236
2263.108	64.99823	0.25515
2514.946	65.00235	0.25739
2765.926	64.99001	0.25918
3015.761	64.9996	0.26063
3267.742	65.0092	0.26183
3518.579	65.00509	0.26282
3769.701	65.00098	0.26367
4021.682	65.00098	0.26444
4272.233	64.99823	0.26508
4523.498	65.00098	0.26565
4773.762	65.00373	0.26616
5025.314	65.00372	0.26662
7533.679	64.99823	0.2697
10042.05	64.99961	0.27152
12552.12	65.00235	0.27282
15059.63	64.9996	0.27378
17570	65.00098	0.27464
20079.08	65.00098	0.27535
22587.44	65.00647	0.27595
25097.96	65.00508	0.27656
27604.16	65.0051	0.27705
30113.96	64.99823	0.27757
32624.47	64.99548	0.27799
35134.98	64.99823	0.27843
37644.78	65.00647	0.27885
40155.3	65.00235	0.27923
42665.09	64.99549	0.27959
45174.88	65.00645	0.27995
47687.54	65.01058	0.28032
50198.76	64.99823	0.28063
52708.55	64.99548	0.28094
55219.79	64.9996	0.28125
57729.57	64.99001	0.28154
60239.38	64.9996	0.28185
62750.61	65.00098	0.28213
65261.84	64.99686	0.2824
67771.63	64.9996	0.28269
70284.28	64.99686	0.28296
0.71545	70.00218	0.00234
102.023	70.01003	0.06174
203.1875	69.99432	0.12132
304.209	69.99747	0.15539
404.5149	69.99747	0.17635
504.9639	69.99434	0.19112
755.2281	70.00218	0.21462
1007.209	69.99433	0.22847
1258.045	70.00688	0.23741
1509.598	70.00688	0.24365
1759.718	69.99904	0.24819
2010.841	70.01317	0.25164
2262.679	69.99747	0.25428
2514.374	70.00218	0.25638
2765.783	70.00688	0.25804
3015.76	70.00218	0.25938
3267.17	69.99904	0.26049
3519.437	69.99747	0.26146
3770.13	69.99904	0.26223
4021.253	69.99432	0.26295
4271.517	69.98491	0.26357
4522.64	69.99434	0.26413
4773.19	69.9959	0.2646
5025.6	69.99275	0.26505
7533.964	69.99747	0.26805
10041.76	69.9959	0.26984
12551.84	69.99904	0.27113
15060.77	69.99904	0.2721
17570	69.99904	0.27291
20079.08	69.98491	0.27362
22587.44	70.00374	0.27426
25097.23	70.0006	0.27481
27604.89	69.99747	0.27534
30113.96	70.00531	0.27581
32623.76	70.00688	0.27624
35134.98	70.01474	0.27668
37644.78	69.9959	0.27708
40154.57	70.01003	0.27745
42665.09	69.99904	0.27784
45174.88	70.01317	0.27818
47687.54	70.00374	0.2785
50198.76	69.9912	0.27883
52708.55	69.9912	0.27916
55219.79	70.00532	0.27946
57731.02	70.00688	0.27975
60239.38	70.00374	0.28003
62752.04	69.99747	0.28033
65261.84	69.98962	0.28062
67773.05	70.00532	0.28088
70284.28	70.0006	0.28119
0.85854	75.0014	0.00136
102.1661	74.99606	0.06225
203.7598	75.0014	0.12287
304.209	75.00317	0.15665
404.2287	75.00318	0.17763
505.107	75.0014	0.19222
755.085	74.99251	0.21521
1007.352	74.99251	0.22862
1257.759	74.99606	0.23725
1510.027	75.0014	0.24323
1759.146	75.00496	0.24752
2010.841	74.99251	0.25076
2262.679	74.99606	0.25325
2513.802	75.00496	0.25518
2765.211	74.99606	0.25673
3015.76	75.0103	0.25801
3267.742	74.99785	0.25907
3519.293	75.00496	0.25996
3769.844	75.0192	0.26073
4021.969	75.01564	0.26139
4271.517	75.00674	0.26198
4522.926	75.00317	0.2625
4774.047	75.00496	0.26296
5024.598	75.00317	0.26338
7533.964	75.00317	0.26632
10041.47	74.99606	0.26808
12551.84	75.01385	0.2693
15060.21	74.98184	0.27031
17568.56	74.99073	0.27111
20079.08	75.00673	0.27183
22586.72	74.99785	0.27245
25095.8	74.99606	0.27298
27603.45	75.0014	0.27348
30112.54	75.00318	0.27397
32623.04	74.98717	0.27442
35134.27	75.00319	0.27484
37644.07	74.99429	0.27526
40154.58	75.0014	0.27563
42666.52	75.0014	0.27599
45176.31	74.99606	0.27632
47686.11	75.0014	0.27666
50198.76	75.00674	0.27698
52708.55	75.00674	0.2773
55219.79	75.00852	0.27759
57731.02	75.01208	0.2779
60240.82	75.00496	0.27817
62752.04	75.00496	0.27842
65261.84	74.99963	0.2787
67773.05	74.99962	0.27899
70284.28	75.00496	0.27929
1.14472	79.99776	7.0035E-4
102.1661	80.00774	0.06205
203.6168	80.00974	0.12424
303.9227	80.00774	0.15818
404.5149	80.00774	0.17899
504.8209	80.00175	0.1932
755.2281	79.99975	0.21571
1006.923	79.99976	0.22868
1257.759	80.00375	0.23693
1509.74	80.00374	0.24263
1759.576	80.00974	0.24668
2010.412	79.99976	0.24971
2262.965	79.99776	0.25204
2514.088	80.01575	0.25387
2766.355	80.00974	0.25533
3015.474	79.99376	0.25651
3267.027	79.99776	0.25752
3518.721	79.99576	0.25835
3769.988	79.99176	0.25908
4021.826	80.00574	0.25972
4270.945	79.98578	0.26029
4522.067	80.00575	0.26078
4773.619	79.99776	0.26126
5024.456	79.99376	0.26167
7533.679	79.99576	0.26451
10041.76	79.99376	0.26626
12551.84	79.99577	0.26748
15060.78	80.00375	0.26847
17569.29	79.99776	0.26924
20078.37	80.00175	0.26992
22586.72	79.99576	0.27054
25097.24	80.00375	0.27111
27603.45	80.00574	0.27161
30113.25	80.00774	0.27209
32623.04	79.99976	0.27251
35134.27	80.00175	0.27294
37644.07	80.00175	0.27332
40153.86	80.00574	0.27372
42665.09	80.00375	0.27407
45174.88	80.00175	0.27444
47687.54	79.99576	0.27476
50197.33	80.00375	0.27508
52708.55	79.99576	0.2754
55218.35	79.99376	0.27569
57731.02	80.00374	0.27599
60240.82	79.99576	0.27628
62752.04	79.99576	0.27659
65263.26	79.99976	0.27685
67773.05	79.99376	0.2771
70284.28	79.99177	0.27737
0.71545	84.99612	-2.14298E-4
102.1661	85.00502	0.06204
202.9013	85.00502	0.12511
303.7796	84.99612	0.15957
404.6579	85.01393	0.18015
504.9639	84.99835	0.19414
755.3712	84.99612	0.21597
1007.066	85.00502	0.22852
1258.332	85.0028	0.23642
1510.313	85.00058	0.24181
1759.861	85.00503	0.24563
2010.841	84.9939	0.24849
2262.965	85.00726	0.25068
2514.231	85.00504	0.25238
2765.783	85.00058	0.25375
3015.761	84.99612	0.25489
3267.313	85.01837	0.25583
3518.865	85.0117	0.25663
3769.558	85.00281	0.25732
4021.396	84.99612	0.25794
4271.66	85.00056	0.2585
4522.497	84.99612	0.25899
4774.048	85.0028	0.25944
5024.885	84.99835	0.25983
7534.538	84.9939	0.26264
10041.76	84.985	0.26436
12551.84	85.00504	0.26557
15060.78	84.98946	0.26654
17570	84.99167	0.26735
20079.08	85.0117	0.26801
22586.72	84.99612	0.2686
25096.52	84.99612	0.26914
27604.16	85.00504	0.26963
30113.96	85.00281	0.27013
32625.19	84.9939	0.27056
35134.28	85.00949	0.27096
37644.07	85.00058	0.27135
40154.57	85.00726	0.27173
42666.52	85.00726	0.27211
45176.31	85.00056	0.27247
47686.11	85.0117	0.27277
50197.33	85.00058	0.2731
52708.55	85.00948	0.2734
55219.79	85.01839	0.27372
57731.02	85.00058	0.274
60240.82	85.00726	0.27429
62752.04	85.00726	0.2746
65261.84	84.99612	0.27487
67771.63	85.00281	0.27516
70284.28	84.98723	0.27545
1.00163	89.99742	-7.36579E-4
102.7385	89.99989	0.06262
203.1875	89.9925	0.12629
304.352	89.99989	0.16105
404.8011	89.9925	0.1812
505.3932	89.99742	0.19501
754.9419	89.98757	0.21611
1007.066	89.98264	0.22817
1257.759	90.00484	0.23569
1509.454	89.99991	0.24081
1759.718	89.97771	0.24442
2010.698	89.99496	0.24712
2262.823	89.99496	0.24918
2514.232	89.99742	0.25079
2766.355	90.01469	0.25209
3015.76	90.00237	0.25314
3268.028	89.99496	0.25407
3518.864	89.99989	0.25484
3769.558	90.01469	0.25552
4021.397	90.00483	0.25611
4271.803	90.01222	0.25665
4522.926	89.99989	0.25713
4774.047	90.00483	0.25756
5025.171	90.00237	0.25796
7534.108	90.00237	0.2607
10041.18	90.00237	0.26238
12552.12	90.00484	0.26362
15060.21	89.9925	0.26453
17570	90.0073	0.26535
20079.79	90.00729	0.26603
22588.16	89.99496	0.26663
25097.96	89.9925	0.26715
27603.45	90.00484	0.26766
30113.96	90.00237	0.26814
32624.47	89.99744	0.26857
35134.98	89.99989	0.26897
37644.78	90.00976	0.26937
40154.57	89.99989	0.26972
42666.52	89.99496	0.2701
45174.88	89.99742	0.27044
47687.54	89.99496	0.27077
50198.76	90.01223	0.2711
52708.55	89.99991	0.27141
55219.79	89.99003	0.27171
57731.02	90.00237	0.272
60240.82	89.98511	0.27228
62750.61	90.00237	0.27256
65261.84	89.99742	0.27286
67773.05	90.00976	0.27316
70284.28	90.00484	0.27344
0.85854	94.99782	-0.0017
102.5954	94.9951	0.06286
203.1875	95.00053	0.12782
303.7796	95.00189	0.16227
404.3717	95.00325	0.18199
505.3932	95.00598	0.19559
755.2281	95.00325	0.21607
1007.066	95.00325	0.22757
1258.618	95.00462	0.23478
1509.74	94.99918	0.23964
1759.861	95.00325	0.24306
2010.841	94.99782	0.2456
2262.965	95.00189	0.24755
2514.232	95.00325	0.24908
2765.783	94.99918	0.25032
3015.904	94.99918	0.25135
3267.742	94.99782	0.25221
3519.008	94.99102	0.25297
3770.13	94.99918	0.25362
4021.539	94.99646	0.25421
4271.517	94.99918	0.25472
4522.926	94.99782	0.25517
4774.335	95.00189	0.25563
5025.313	94.99782	0.25601
7534.251	94.99782	0.2587
10041.47	95.0019	0.26037
12552.12	95.0019	0.26157
15060.78	95.00053	0.26251
17570	95.00325	0.26327
20079.79	95.00325	0.26396
22587.44	95.00053	0.26455
25097.23	94.99919	0.2651
27604.89	95.00734	0.2656
30113.96	95.00598	0.26605
